label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
CORACAO,0.21155546605587006,0.8156759738922119,3.793237226545898e-07,0.19995278120040894,0.6846281290054321,-0.018567921593785286,0.22964170575141907,0.5376058220863342,-0.04811125993728638,0.2778357267379761,0.43273866176605225,-0.07429113239049911,0.2839922308921814,0.3567298650741577,-0.09722237288951874,0.17223331332206726,0.57470703125,-0.10757517069578171,0.28208374977111816,0.45579689741134644,-0.153985857963562,0.3475242853164673,0.4093822240829468,-0.16476444900035858,0.39437830448150635,0.38630810379981995,-0.16694375872612,0.21001958847045898,0.6565844416618347,-0.12309745699167252,0.34091126918792725,0.4910522401332855,-0.1851084679365158,0.3395112156867981,0.5335298180580139,-0.17821039259433746,0.31236329674720764,0.5897577404975891,-0.16092917323112488,0.26300162076950073,0.7321228981018066,-0.13567575812339783,0.38233682513237,0.5729116797447205,-0.181096613407135,0.37146735191345215,0.6110147833824158,-0.14587533473968506,0.34196197986602783,0.6586318612098694,-0.11105736345052719,0.31985995173454285,0.7960953712463379,-0.14955441653728485,0.41374048590660095,0.6633508801460266,-0.1695646196603775,0.3973393440246582,0.6756259799003601,-0.14286012947559357,0.36585021018981934,0.7097092866897583,-0.11958467215299606
CORACAO,0.22305065393447876,0.8076021671295166,3.0557083618987235e-07,0.21454690396785736,0.6792735457420349,-0.01654920168220997,0.2400389015674591,0.5239212512969971,-0.044296298176050186,0.2856164574623108,0.4182310104370117,-0.06950737535953522,0.3097681403160095,0.3684765696525574,-0.09153661131858826,0.1874915510416031,0.5673151016235352,-0.09918263554573059,0.2937870919704437,0.4508437514305115,-0.14622008800506592,0.3589431643486023,0.406039834022522,-0.16037051379680634,0.40648898482322693,0.3838500380516052,-0.16592323780059814,0.22233743965625763,0.6487944722175598,-0.11624263972043991,0.3529619872570038,0.4852219223976135,-0.18114440143108368,0.3466912806034088,0.5315412282943726,-0.17799675464630127,0.3159499764442444,0.5908970236778259,-0.1628732532262802,0.2745167911052704,0.7263732552528381,-0.13054625689983368,0.39445483684539795,0.5662842988967896,-0.18005304038524628,0.3788034915924072,0.6101004481315613,-0.14644545316696167,0.34577926993370056,0.6620162725448608,-0.11151959002017975,0.33169254660606384,0.7925975322723389,-0.14589832723140717,0.42306461930274963,0.6595033407211304,-0.168931782245636,0.4033721089363098,0.6774861812591553,-0.14283469319343567,0.3710704743862152,0.7186781764030457,-0.1196005567908287
CORACAO,0.2808348536491394,0.8322102427482605,1.6187127016564773e-07,0.264865905046463,0.7194887399673462,-0.029606744647026062,0.2949036955833435,0.5701001882553101,-0.06665874272584915,0.3395777642726898,0.46365055441856384,-0.09337419271469116,0.338175505399704,0.37628692388534546,-0.11835933476686478,0.2421250194311142,0.6186400651931763,-0.1406993418931961,0.3522883355617523,0.4969924986362457,-0.18107827007770538,0.4157297909259796,0.43926507234573364,-0.18387489020824432,0.4580964744091034,0.409091055393219,-0.18302497267723083,0.2811114192008972,0.6981282234191895,-0.14590908586978912,0.4224160313606262,0.5334706902503967,-0.19657379388809204,0.4148433208465576,0.566755473613739,-0.18401271104812622,0.3821343183517456,0.6240937113761902,-0.16709138453006744,0.33244481682777405,0.7726540565490723,-0.1459241658449173,0.4623154401779175,0.6064590215682983,-0.18437820672988892,0.4474063515663147,0.6316707134246826,-0.15140433609485626,0.41174769401550293,0.6784917712211609,-0.12271088361740112,0.3864377737045288,0.8301212191581726,-0.14657269418239594,0.47229158878326416,0.6998286843299866,-0.17432858049869537,0.4658569395542145,0.7012297511100769,-0.15904341638088226,0.4444374442100525,0.7282317280769348,-0.1454494297504425
CORACAO,0.17521290481090546,0.70814049243927,2.021940019858448e-07,0.2561781108379364,0.6799495220184326,-0.020129239186644554,0.32468879222869873,0.5781500935554504,-0.020026003941893578,0.3603479266166687,0.48154735565185547,-0.021671906113624573,0.3922017812728882,0.4089808166027069,-0.024565760046243668,0.2975436747074127,0.4915303587913513,0.004652304109185934,0.33013826608657837,0.4148795008659363,-0.016136664897203445,0.35305339097976685,0.367198646068573,-0.03022187016904354,0.3726102411746979,0.3248705565929413,-0.04139835759997368,0.24714171886444092,0.4713195264339447,-0.0022370051592588425,0.2795144319534302,0.38599693775177,-0.04538635164499283,0.27454736828804016,0.46607351303100586,-0.06300828605890274,0.26248982548713684,0.5334099531173706,-0.06335100531578064,0.19187194108963013,0.46987247467041016,-0.013059623539447784,0.22104117274284363,0.3886810839176178,-0.0671587735414505,0.21560639142990112,0.48930102586746216,-0.06677219271659851,0.2061907947063446,0.5583610534667969,-0.05072556436061859,0.1323079764842987,0.48457029461860657,-0.02442006766796112,0.15816240012645721,0.4256246089935303,-0.06927778571844101,0.16340243816375732,0.4980786442756653,-0.06945375353097916,0.16083602607250214,0.552688717842102,-0.05906597524881363
CORACAO,0.19845350086688995,0.692840576171875,1.6714216144464444e-07,0.265105664730072,0.6535735130310059,-0.010797780938446522,0.3167042136192322,0.548770546913147,-0.00942162424325943,0.3483802080154419,0.4571932852268219,-0.010593988932669163,0.36762288212776184,0.38197973370552063,-0.013674849644303322,0.3114904761314392,0.5033005475997925,0.016562964767217636,0.33312398195266724,0.4287434220314026,0.0061211492866277695,0.3505958020687103,0.38845521211624146,-0.0046380809508264065,0.36586740612983704,0.3556058406829834,-0.014161220751702785,0.26718947291374207,0.48563429713249207,0.012041672132909298,0.2901986837387085,0.4015485644340515,-0.009495806880295277,0.29153501987457275,0.44152915477752686,-0.02194102481007576,0.28744277358055115,0.4813673198223114,-0.025898834690451622,0.21748203039169312,0.480496346950531,0.00444105314090848,0.23866736888885498,0.4043000638484955,-0.02472739852964878,0.23280566930770874,0.47187620401382446,-0.0230405256152153,0.22395038604736328,0.5258643627166748,-0.014313723891973495,0.1646779328584671,0.4885479807853699,-0.0037804655730724335,0.18383094668388367,0.43009045720100403,-0.029157627373933792,0.18848916888237,0.47788986563682556,-0.027561528608202934,0.18808628618717194,0.5209475755691528,-0.021209221333265305
CORACAO,0.5539085865020752,0.9489458799362183,-2.7035053307145063e-08,0.5810692310333252,0.8527239561080933,-0.008303902111947536,0.5616235136985779,0.7264103889465332,-0.03354422748088837,0.5158042311668396,0.6333311796188354,-0.0541122630238533,0.49829423427581787,0.5553503036499023,-0.07858376204967499,0.5959539413452148,0.8018721342086792,-0.09409555792808533,0.5337062478065491,0.6833267211914062,-0.12496375292539597,0.49295634031295776,0.624733030796051,-0.134941965341568,0.455951988697052,0.5887898206710815,-0.14059820771217346,0.5389561653137207,0.859120786190033,-0.10633176565170288,0.46133744716644287,0.6886311769485474,-0.13700935244560242,0.4762420654296875,0.7093746066093445,-0.13118015229701996,0.499051034450531,0.7612122893333435,-0.1267223209142685,0.48553475737571716,0.9042405486106873,-0.11327041685581207,0.41545823216438293,0.7417500019073486,-0.13650143146514893,0.4382886588573456,0.7664726972579956,-0.10923951864242554,0.4631136953830719,0.8130819797515869,-0.09030020236968994,0.43581628799438477,0.9381091594696045,-0.1191278025507927,0.38188356161117554,0.8083623647689819,-0.13495464622974396,0.40775367617607117,0.8200263977050781,-0.11434689164161682,0.43162664771080017,0.8566416501998901,-0.09964726120233536
CORACAO,0.5486263036727905,0.9379148483276367,2.2993251747038812e-08,0.5749355554580688,0.8427470326423645,-0.0105122746899724,0.5557252764701843,0.7177027463912964,-0.039066143333911896,0.5086528658866882,0.6251920461654663,-0.06187930330634117,0.4978944957256317,0.5463099479675293,-0.08859443664550781,0.5948862433433533,0.799680769443512,-0.1044008880853653,0.5265603065490723,0.6778591275215149,-0.13467928767204285,0.4879706799983978,0.6220144033432007,-0.14334988594055176,0.45406338572502136,0.5850974321365356,-0.14866575598716736,0.5371878743171692,0.8612047433853149,-0.11545342206954956,0.4574938118457794,0.6896364688873291,-0.1463916152715683,0.47258859872817993,0.709802508354187,-0.13942217826843262,0.4952692985534668,0.7583605051040649,-0.13528664410114288,0.48229849338531494,0.9057379364967346,-0.12064946442842484,0.40963828563690186,0.7385920882225037,-0.1427895724773407,0.4328911006450653,0.7637861371040344,-0.11382930725812912,0.4575933516025543,0.8107140064239502,-0.09504403918981552,0.43068361282348633,0.9362424612045288,-0.1249103769659996,0.37838196754455566,0.8051561117172241,-0.14053821563720703,0.4036734700202942,0.8163174986839294,-0.11985407769680023,0.426217257976532,0.8517358303070068,-0.1058666855096817
CORACAO,0.5510754585266113,0.9408482313156128,9.748150731070382e-09,0.580119252204895,0.8424243927001953,-0.007877480238676071,0.5599229335784912,0.7156793475151062,-0.033911168575286865,0.5146304965019226,0.6240915060043335,-0.05461052060127258,0.49550387263298035,0.5456835627555847,-0.07904047518968582,0.5930001735687256,0.7959503531455994,-0.09895679354667664,0.5289255380630493,0.6768103241920471,-0.1293211132287979,0.4906674325466156,0.6169959902763367,-0.13838531076908112,0.45554450154304504,0.577899694442749,-0.14331509172916412,0.5344252586364746,0.8531392812728882,-0.11090099811553955,0.4570789337158203,0.6761892437934875,-0.1417982280254364,0.47449734807014465,0.6941667199134827,-0.1347430944442749,0.49854138493537903,0.7466229796409607,-0.1289893537759781,0.48005130887031555,0.8959813117980957,-0.11694617569446564,0.41320785880088806,0.7287542223930359,-0.13904684782028198,0.43752753734588623,0.750408411026001,-0.11075851321220398,0.4617231786251068,0.7958735823631287,-0.09097661077976227,0.4300794005393982,0.9260337948799133,-0.12177591770887375,0.3799054026603699,0.7914190888404846,-0.1355009824037552,0.40625613927841187,0.8008057475090027,-0.11357753723859787,0.42879313230514526,0.8353506326675415,-0.09809748083353043
CORACAO,0.63996821641922,0.7812930345535278,-8.236321491494891e-07,0.5557349324226379,0.743311882019043,-0.014591564424335957,0.48628872632980347,0.6705604791641235,-0.02991323545575142,0.4451826214790344,0.5959241390228271,-0.050907522439956665,0.42529207468032837,0.5485288500785828,-0.06589467078447342,0.5425347685813904,0.5503333806991577,0.0037148650735616684,0.5025287866592407,0.4838840961456299,-0.03391062468290329,0.5055819749832153,0.5605072975158691,-0.05000646784901619,0.5267537832260132,0.5889735221862793,-0.05639411881566048,0.5799025893211365,0.5404186248779297,-0.006965759210288525,0.5299361348152161,0.4808749854564667,-0.046320825815200806,0.5370479822158813,0.5815466046333313,-0.044893778860569,0.5662475228309631,0.5968036651611328,-0.03457477688789368,0.6237724423408508,0.5307224988937378,-0.025397589430212975,0.5713086128234863,0.4697495400905609,-0.06492052972316742,0.5716890692710876,0.5751105546951294,-0.04647910222411156,0.598881185054779,0.6029425859451294,-0.02443171851336956,0.6731264591217041,0.5290046334266663,-0.04656001925468445,0.6233630776405334,0.4688125252723694,-0.06686475872993469,0.6090580224990845,0.5437397360801697,-0.05084880441427231,0.6242979168891907,0.5816072225570679,-0.0331229642033577
CORACAO,0.6999353170394897,0.6178590059280396,-6.931344387339777e-07,0.6149153709411621,0.601373016834259,-0.01789945363998413,0.53526771068573,0.5524095296859741,-0.035483747720718384,0.4788327217102051,0.4998414218425751,-0.05721810460090637,0.44063353538513184,0.47442689538002014,-0.07341799139976501,0.5736724138259888,0.44012242555618286,-0.006795520428568125,0.5074359178543091,0.40085622668266296,-0.041808731853961945,0.5263082981109619,0.4727068245410919,-0.05574893206357956,0.5510146617889404,0.49141624569892883,-0.060364980250597,0.6072849631309509,0.419796884059906,-0.013596142642199993,0.5419156551361084,0.3876386284828186,-0.047703225165605545,0.5724188685417175,0.4743967056274414,-0.045078426599502563,0.6023715734481812,0.4795689582824707,-0.036746397614479065,0.6445848941802979,0.39961859583854675,-0.02723575569689274,0.578396737575531,0.36167463660240173,-0.059932347387075424,0.6029211282730103,0.45513635873794556,-0.04478247091174126,0.6350942254066467,0.47366634011268616,-0.02793305553495884,0.6855329275131226,0.3865368962287903,-0.043569765985012054,0.6289420127868652,0.3363321125507355,-0.059568408876657486,0.6335336565971375,0.40308263897895813,-0.04584971070289612,0.6573648452758789,0.435187965631485,-0.031813301146030426
CORACAO,0.7041370868682861,0.6114262938499451,-6.824087108725507e-07,0.6221786737442017,0.5939397811889648,-0.016433246433734894,0.5463470816612244,0.5447531938552856,-0.033154815435409546,0.49723950028419495,0.4924160838127136,-0.05393575504422188,0.4632880985736847,0.4661659598350525,-0.06893421709537506,0.581329345703125,0.4351380467414856,-0.007545644883066416,0.5187829732894897,0.3972666561603546,-0.041341718286275864,0.5397904515266418,0.4674259126186371,-0.0538015216588974,0.5659272074699402,0.4833001494407654,-0.058066997677087784,0.6156639456748962,0.41482317447662354,-0.015476031228899956,0.5529088973999023,0.3833659887313843,-0.04858361929655075,0.5838384032249451,0.46807432174682617,-0.04529235139489174,0.6134715676307678,0.4719354212284088,-0.03723893687129021,0.6544010639190674,0.39367130398750305,-0.029933761805295944,0.589870035648346,0.35486096143722534,-0.06217165291309357,0.6153532862663269,0.4476209878921509,-0.046113189309835434,0.6476230621337891,0.46499326825141907,-0.029331538826227188,0.6964882612228394,0.38109010457992554,-0.04696376249194145,0.6423680782318115,0.32851138710975647,-0.06374510377645493,0.6466827988624573,0.3967136740684509,-0.04982331767678261,0.6700509190559387,0.42981722950935364,-0.035929273813962936
CORACAO,0.6230823993682861,0.9499133825302124,-5.092715582577512e-07,0.6648849248886108,0.817349910736084,-0.03653052821755409,0.6738056540489197,0.65963214635849,-0.08837077766656876,0.6465715169906616,0.5207599401473999,-0.13446736335754395,0.6277915239334106,0.3974451720714569,-0.17732368409633636,0.7789924144744873,0.7177456617355347,-0.13798891007900238,0.6680740118026733,0.5444481372833252,-0.19206196069717407,0.5994806289672852,0.518028736114502,-0.20057591795921326,0.5607427358627319,0.5268450379371643,-0.2010306864976883,0.726028323173523,0.7973149418830872,-0.14723671972751617,0.5992035865783691,0.6057417392730713,-0.18795186281204224,0.5804041028022766,0.654921293258667,-0.16426017880439758,0.6071490049362183,0.7111057639122009,-0.1494457870721817,0.6579387187957764,0.8622618317604065,-0.1567370742559433,0.5462234616279602,0.67772376537323,-0.19256187975406647,0.5455822944641113,0.7232986688613892,-0.15000101923942566,0.580956757068634,0.7742292881011963,-0.12250496447086334,0.5904988050460815,0.9087088108062744,-0.16860522329807281,0.510483980178833,0.7584994435310364,-0.20572635531425476,0.5144810080528259,0.7758421897888184,-0.18705324828624725,0.5444361567497253,0.8155117630958557,-0.16879981756210327
NADA,0.10664757341146469,0.6293584108352661,3.0093522696006403e-07,0.1829538196325302,0.5699137449264526,-0.02834666706621647,0.23551146686077118,0.4840724766254425,-0.031534940004348755,0.2755666971206665,0.4185657501220703,-0.03312605619430542,0.31081491708755493,0.3787030875682831,-0.034740760922431946,0.17069578170776367,0.3478596806526184,-0.0071540274657309055,0.18265922367572784,0.25033101439476013,-0.016970308497548103,0.18238875269889832,0.193564310669899,-0.029678689315915108,0.18061581254005432,0.14123007655143738,-0.04156578332185745,0.12049252539873123,0.33991530537605286,-0.0067270733416080475,0.11361100524663925,0.21802107989788055,-0.015387389808893204,0.1069868728518486,0.15105991065502167,-0.0335342101752758,0.09885681420564651,0.0949552059173584,-0.04903319850564003,0.07322690635919571,0.3633529841899872,-0.010404202155768871,0.044441789388656616,0.25567561388015747,-0.02897462621331215,0.029386252164840698,0.19686713814735413,-0.052702318876981735,0.01519601047039032,0.14828325808048248,-0.06976159662008286,0.0334448367357254,0.4095420241355896,-0.016327228397130966,0.005536794662475586,0.35712894797325134,-0.03694121539592743,-0.007700860500335693,0.3392789661884308,-0.05063303932547569,-0.020207181572914124,0.3239080309867859,-0.05992356315255165
NADA,0.5048962831497192,0.9775698184967041,2.161626326824262e-07,0.5723621249198914,0.9890674352645874,-0.008581004105508327,0.6288734674453735,0.9477444887161255,-0.012927815318107605,0.6689391732215881,0.906619668006897,-0.018525727093219757,0.6921574473381042,0.8899118304252625,-0.025608710944652557,0.6517974734306335,0.8284504413604736,-0.022780194878578186,0.7131062746047974,0.7732465863227844,-0.043635863810777664,0.7521786689758301,0.753845751285553,-0.057273488491773605,0.7876267433166504,0.7395741939544678,-0.06861118972301483,0.632432758808136,0.808232843875885,-0.035915348678827286,0.6933821439743042,0.7238197326660156,-0.059924401342868805,0.7362098097801208,0.6842593550682068,-0.07778450846672058,0.7739105820655823,0.6546612977981567,-0.09113146364688873,0.5996875762939453,0.8100018501281738,-0.050102751702070236,0.6455821990966797,0.7186424732208252,-0.07652568817138672,0.6803159713745117,0.6635971069335938,-0.09413371235132217,0.7136803269386292,0.6196862459182739,-0.10624098777770996,0.5581369996070862,0.8261597156524658,-0.06449789553880692,0.5835580229759216,0.7589518427848816,-0.0940600261092186,0.6060630083084106,0.7192409038543701,-0.10980208218097687,0.6304829716682434,0.6827231645584106,-0.12025513499975204
NADA,0.20012149214744568,0.6760572195053101,4.137440257068192e-08,0.28219670057296753,0.6245107054710388,-0.02825005352497101,0.35076409578323364,0.543552041053772,-0.03390539437532425,0.3955364525318146,0.4780925512313843,-0.039433520287275314,0.4265197813510895,0.4335593283176422,-0.0460541732609272,0.29793551564216614,0.4053954780101776,-0.019894607365131378,0.32108739018440247,0.30175793170928955,-0.04197296127676964,0.33042988181114197,0.24580292403697968,-0.061177268624305725,0.33563321828842163,0.1916431337594986,-0.07609674334526062,0.24450695514678955,0.390375018119812,-0.02495497465133667,0.2542882561683655,0.27004218101501465,-0.04679948091506958,0.2567843794822693,0.19827145338058472,-0.0675290897488594,0.2535426616668701,0.13694307208061218,-0.08362557739019394,0.19413459300994873,0.4052009880542755,-0.034421585500240326,0.1830955147743225,0.29510998725891113,-0.0599263571202755,0.17984074354171753,0.22835111618041992,-0.07879805564880371,0.17869125306606293,0.16782546043395996,-0.09237568825483322,0.14542043209075928,0.441799521446228,-0.04703192040324211,0.11515748500823975,0.36383169889450073,-0.07210870087146759,0.0969068706035614,0.3117569088935852,-0.08475179225206375,0.08323007822036743,0.26169121265411377,-0.09344872087240219
NADA,0.3133293092250824,0.8022553324699402,-1.2309065766658023e-07,0.36294788122177124,0.7239782214164734,0.026259873062372208,0.43101564049720764,0.6910886764526367,0.031869079917669296,0.48333191871643066,0.7014614343643188,0.02895590476691723,0.5129631161689758,0.7340726256370544,0.025527222082018852,0.4818268120288849,0.659156084060669,0.01832723058760166,0.5546097159385681,0.6383536458015442,0.006971130613237619,0.5920814871788025,0.635790228843689,0.0018238569609820843,0.6115732192993164,0.6286708116531372,0.0022848413791507483,0.4945831298828125,0.700303316116333,-0.0035540687385946512,0.5820522904396057,0.6990911364555359,-0.015834389254450798,0.6236815452575684,0.7001240253448486,-0.023035923019051552,0.6497212052345276,0.6918088793754578,-0.02550673298537731,0.4949968159198761,0.7592387795448303,-0.024079464375972748,0.5657109618186951,0.7808015942573547,-0.0421234592795372,0.5561676025390625,0.7886021733283997,-0.04516031593084335,0.5378983616828918,0.7863611578941345,-0.04093345254659653,0.49013039469718933,0.8268905878067017,-0.0418531596660614,0.5637373924255371,0.8676721453666687,-0.05323629826307297,0.6045482158660889,0.8998574614524841,-0.05405475199222565,0.6362720131874084,0.9223217964172363,-0.05159427970647812
NADA,0.18142983317375183,0.6608995795249939,-1.187892308962546e-07,0.1163719892501831,0.5769457817077637,0.0019911255221813917,0.08259463310241699,0.489216148853302,-0.006489766761660576,0.06147362291812897,0.41751471161842346,-0.01766964979469776,0.030021995306015015,0.38057032227516174,-0.03136215731501579,0.14455203711986542,0.39337101578712463,-0.021975936368107796,0.13453271985054016,0.2639833390712738,-0.03749654069542885,0.13081927597522736,0.1925276517868042,-0.04617321491241455,0.12702271342277527,0.1425233781337738,-0.05104968324303627,0.20088940858840942,0.39541172981262207,-0.032694343477487564,0.21383900940418243,0.2508278787136078,-0.044367048889398575,0.22203850746154785,0.17186957597732544,-0.05048796162009239,0.22665686905384064,0.12017267942428589,-0.055514849722385406,0.2506285011768341,0.41958099603652954,-0.04234272614121437,0.27550873160362244,0.29293087124824524,-0.05261801928281784,0.29238438606262207,0.22148652374744415,-0.05963219329714775,0.3026338815689087,0.17366169393062592,-0.0643395259976387,0.29084640741348267,0.45980432629585266,-0.051243856549263,0.32500165700912476,0.37931960821151733,-0.054324351251125336,0.3463355600833893,0.3346829414367676,-0.0518677644431591,0.36127227544784546,0.30106303095817566,-0.0497794970870018
NADA,0.28886687755584717,0.6716328859329224,2.150014211110829e-07,0.36374613642692566,0.6643754243850708,-0.019946139305830002,0.43219879269599915,0.6143490672111511,-0.019388707354664803,0.4808698892593384,0.5665013790130615,-0.018612241372466087,0.5168441534042358,0.5379788875579834,-0.017548630014061928,0.40845343470573425,0.47842639684677124,0.0019121823133900762,0.4508324861526489,0.41611629724502563,-0.004870266653597355,0.4727165102958679,0.38515394926071167,-0.013941211625933647,0.49140509963035583,0.352329283952713,-0.021407194435596466,0.3716261684894562,0.4379100799560547,0.00023069180315360427,0.40951576828956604,0.3521136939525604,-0.0017989891348406672,0.43025583028793335,0.3056164085865021,-0.007805099245160818,0.4457832872867584,0.2647932469844818,-0.013981114141643047,0.3306153118610382,0.42116084694862366,-0.006128802429884672,0.3504953682422638,0.3404710590839386,-0.01331252884119749,0.36340102553367615,0.29337993264198303,-0.0212365984916687,0.3740523159503937,0.2520943284034729,-0.02809997834265232,0.2833077013492584,0.4225894808769226,-0.015408831648528576,0.2781675159931183,0.34498679637908936,-0.02592158131301403,0.2788845896720886,0.29561179876327515,-0.0308090653270483,0.28322291374206543,0.25079792737960815,-0.03441966697573662
NADA,0.2755899131298065,0.7620116472244263,3.452194974329359e-08,0.3193020820617676,0.6649186611175537,0.009820553474128246,0.3912311792373657,0.6305550932884216,-0.000526421528775245,0.45152923464775085,0.6551371216773987,-0.016315296292304993,0.4844208359718323,0.7078860402107239,-0.030473871156573296,0.43527650833129883,0.5813068747520447,-0.014939512126147747,0.5168925523757935,0.5929774641990662,-0.03426305577158928,0.5366334915161133,0.6337141990661621,-0.042670492082834244,0.5352402925491333,0.6628645062446594,-0.045891329646110535,0.44955524802207947,0.6293210983276367,-0.03252440690994263,0.5458656549453735,0.7031831741333008,-0.05002538859844208,0.5441613793373108,0.7486183643341064,-0.0542023703455925,0.5200018286705017,0.7639827728271484,-0.055016323924064636,0.4516715705394745,0.6926084756851196,-0.04915143549442291,0.5361184477806091,0.7656855583190918,-0.06178881227970123,0.5287434458732605,0.7921966314315796,-0.059845056384801865,0.5026163458824158,0.792499303817749,-0.0577266700565815,0.4440850615501404,0.758924126625061,-0.06479138135910034,0.5004245042800903,0.8209108114242554,-0.06862835586071014,0.5054779648780823,0.8491271734237671,-0.06419404596090317,0.4996432960033417,0.856105387210846,-0.06083563342690468
NADA,0.20836584270000458,0.7474164962768555,-1.4564567152319796e-07,0.22233843803405762,0.6739427447319031,0.005031862761825323,0.2497692108154297,0.6219359636306763,-0.0054767075926065445,0.26548081636428833,0.5820480585098267,-0.019306326285004616,0.2700275480747223,0.5512210726737976,-0.03365394473075867,0.360537588596344,0.6379849910736084,-0.01210298202931881,0.4152439832687378,0.6364043354988098,-0.018115490674972534,0.42210453748703003,0.6577786207199097,-0.020605001598596573,0.40955987572669983,0.6746718883514404,-0.022273065522313118,0.37118521332740784,0.6995459198951721,-0.024775216355919838,0.38261136412620544,0.7385815978050232,-0.027667855843901634,0.35459423065185547,0.7461780905723572,-0.028488889336586,0.32870128750801086,0.7373625636100769,-0.030034264549613,0.36199045181274414,0.7592481970787048,-0.03622295707464218,0.3586196303367615,0.7907595038414001,-0.03738830238580704,0.3313111960887909,0.7898736000061035,-0.034934304654598236,0.30849534273147583,0.7771354913711548,-0.03548549860715866,0.3438339829444885,0.8137941956520081,-0.04741712287068367,0.33054119348526,0.8360632061958313,-0.04527293145656586,0.3062500059604645,0.832413375377655,-0.03841794654726982,0.28742873668670654,0.8201096057891846,-0.033393193036317825
NADA,0.1504524201154709,0.7759708166122437,-3.039228313461706e-10,0.08641153573989868,0.6979164481163025,0.0052726659923791885,0.050456754863262177,0.5898024439811707,-0.004946444183588028,0.04515443742275238,0.5068179965019226,-0.01911536417901516,0.05515120178461075,0.4525633156299591,-0.035557325929403305,0.04532966762781143,0.5440672039985657,-0.03255335986614227,0.015439674258232117,0.41565003991127014,-0.06168932840228081,0.011569231748580933,0.3404107689857483,-0.07731059938669205,0.013448834419250488,0.29036790132522583,-0.08602213859558105,0.08608642220497131,0.5385623574256897,-0.05238119885325432,0.06953393667936325,0.3927636444568634,-0.0822272002696991,0.07544098794460297,0.3007362186908722,-0.10095890611410141,0.08056426793336868,0.2370491474866867,-0.1128954142332077,0.14125314354896545,0.547209620475769,-0.07089792937040329,0.14950405061244965,0.3988993763923645,-0.10280174762010574,0.16429373621940613,0.30889537930488586,-0.12491172552108765,0.1755012571811676,0.2417571097612381,-0.1373574286699295,0.2029283344745636,0.5672232508659363,-0.08671008050441742,0.23529666662216187,0.46580198407173157,-0.11339662224054337,0.2544855773448944,0.40064239501953125,-0.125939279794693,0.26915547251701355,0.3467358946800232,-0.13261544704437256
NADA,0.7212653160095215,0.6930848360061646,2.7983043082713266e-07,0.8058561682701111,0.6147125363349915,-0.0035985324066132307,0.8573670387268066,0.5014941096305847,-0.01905658468604088,0.8919192552566528,0.4005575478076935,-0.032654665410518646,0.938392698764801,0.3482385575771332,-0.05162406712770462,0.8063185214996338,0.4213237762451172,-0.08102872222661972,0.8210195899009705,0.2463388293981552,-0.11369837075471878,0.8168022632598877,0.142174631357193,-0.12730933725833893,0.8049492239952087,0.06326571106910706,-0.13599184155464172,0.7346659898757935,0.42147529125213623,-0.09535657614469528,0.7212122082710266,0.22043590247631073,-0.12829534709453583,0.7041102051734924,0.10818466544151306,-0.1423507183790207,0.6878399848937988,0.026536226272583008,-0.15300601720809937,0.6647934913635254,0.43952786922454834,-0.10468558222055435,0.6384312510490417,0.2613808810710907,-0.1329105794429779,0.6176392436027527,0.16068454086780548,-0.1439107358455658,0.5992286205291748,0.0831260085105896,-0.15197966992855072,0.6010477542877197,0.47360461950302124,-0.11115240305662155,0.573590099811554,0.3447754383087158,-0.13584481179714203,0.5527454018592834,0.2766391336917877,-0.14192286133766174,0.5347217321395874,0.21755528450012207,-0.14419156312942505
NADA,0.6365551352500916,0.6982260942459106,-1.1856873527449352e-07,0.5527111887931824,0.6764901876449585,-0.006910102907568216,0.49427446722984314,0.5991017818450928,-0.012194582261145115,0.46609485149383545,0.5447102785110474,-0.023992391303181648,0.43249064683914185,0.5079997181892395,-0.03660758212208748,0.4965432286262512,0.3999190330505371,0.025418544188141823,0.4530850946903229,0.3047207295894623,0.00948189478367567,0.4217972457408905,0.2555222511291504,-0.013838198035955429,0.3938959836959839,0.21067142486572266,-0.03318976238369942,0.5281174778938293,0.3712850511074066,0.006272818427532911,0.47378769516944885,0.25240373611450195,-0.009322782047092915,0.43033796548843384,0.18183159828186035,-0.03374464809894562,0.3929082751274109,0.12535089254379272,-0.05302475020289421,0.5635089874267578,0.37065061926841736,-0.018347429111599922,0.5260517597198486,0.24208851158618927,-0.03521059453487396,0.49182015657424927,0.164630725979805,-0.05575073882937431,0.4613121747970581,0.1020125150680542,-0.07130775600671768,0.6054056882858276,0.3910069465637207,-0.04536048322916031,0.5854949951171875,0.28347963094711304,-0.059811487793922424,0.5637103915214539,0.21259929239749908,-0.06936804205179214,0.5410189628601074,0.1469971239566803,-0.07743007689714432
